Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
2020-12-28,849,6,763.0,80.0,2192.7785526111884,0.7067137809187279
2020-12-28,0,0,0.0,0.0,,
2020-12-28,141915,3383,0.0,138532.0,4521.601988147581,2.383821301483282
2020-12-29,13,0,12.0,1.0,86.65511265164646,0.0
2020-12-29,595,10,421.0,164.0,955.4702680134246,1.680672268907563
2020-12-29,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2020-12-29,326,2,293.0,31.0,496.0438222763238,0.6134969325153374
2020-12-29,3004,57,2180.0,767.0,1761.887166493645,1.8974700399467377
2020-12-29,2046892,62379,0.0,1984513.0,3656.653065891113,3.04749835360146
2020-12-29,29,0,17.0,12.0,832.6155612977318,0.0
2020-12-29,1793,6,1176.0,611.0,5321.896055326349,0.3346346904629113
2020-12-29,374,25,346.0,3.0,439.83441527895377,6.684491978609626
2020-12-29,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2020-12-29,68762,1305,0.0,67457.0,3654.443027210884,1.8978505569936883
2020-12-29,4,0,3.0,0.0,,
2020-12-29,122786,4467,0.0,118319.0,2247.469478154229,3.6380369097454106
2020-12-29,865,6,763.0,96.0,2234.103001188078,0.6936416184971098
2020-12-29,0,0,0.0,0.0,,
2020-12-29,144425,3416,0.0,141009.0,4601.573950168865,2.365241474813917
2020-12-30,13,0,12.0,1.0,86.65511265164646,0.0
2020-12-30,595,10,421.0,164.0,955.4702680134246,1.680672268907563
2020-12-30,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2020-12-30,330,2,294.0,34.0,502.130249543518,0.6060606060606061
2020-12-30,3024,58,2256.0,710.0,1773.617440571499,1.917989417989418
2020-12-30,2090446,63298,0.0,2027148.0,3734.4597443244734,3.027966280879774
2020-12-30,29,0,17.0,12.0,832.6155612977318,0.0
2020-12-30,1973,6,1216.0,751.0,5856.1633670713245,0.3041054232133806
2020-12-30,377,25,348.0,4.0,443.36249882397215,6.63129973474801
2020-12-30,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2020-12-30,70905,1311,0.0,69594.0,3768.335459183673,1.848952824201396
2020-12-30,4,0,3.0,0.0,,
2020-12-30,124831,4510,0.0,120321.0,2284.9010671206047,3.612884620006248
2020-12-30,874,6,764.0,104.0,2257.348003512578,0.6864988558352403
2020-12-30,0,0,0.0,0.0,,
2020-12-30,146706,3429,0.0,143277.0,4674.249665455935,2.3373277166578053
2020-12-31,13,0,12.0,1.0,86.65511265164646,0.0
2020-12-31,604,10,445.0,149.0,969.9227594623674,1.6556291390728477
2020-12-31,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2020-12-31,338,2,294.0,42.0,514.3031040779064,0.591715976331361
2020-12-31,3058,58,2256.0,744.0,1793.5589065038505,1.896664486592544
2020-12-31,2139956,64118,0.0,2075838.0,3822.906469062404,2.996229829024522
2020-12-31,29,0,17.0,12.0,832.6155612977318,0.0
2020-12-31,2040,7,1238.0,795.0,6055.029533109731,0.3431372549019608
2020-12-31,377,25,348.0,4.0,443.36249882397215,6.63129973474801
2020-12-31,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2020-12-31,72834,1322,0.0,71512.0,3870.854591836736,1.8150863607655765
2020-12-31,4,0,3.0,0.0,,
2020-12-31,127453,4578,0.0,122875.0,2332.8940384016987,3.5919123127741206
2020-12-31,893,6,783.0,104.0,2306.4207861976347,0.671892497200448
2020-12-31,0,0,0.0,0.0,,
2020-12-31,148537,3494,0.0,145043.0,4732.587777990187,2.35227586392616
2021-01-01,13,0,12.0,1.0,86.65511265164646,0.0
2021-01-01,604,10,445.0,149.0,969.9227594623674,1.6556291390728477
2021-01-01,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2021-01-01,338,2,294.0,42.0,514.3031040779064,0.591715976331361
2021-01-01,3059,60,2445.0,554.0,1794.1454202077432,1.9614253023864008
2021-01-01,2190702,64731,0.0,2125971.0,3913.561235645942,2.9548062675799813
2021-01-01,29,0,17.0,12.0,832.6155612977318,0.0
2021-01-01,2212,7,1249.0,956.0,6565.551630999376,0.3164556962025316
2021-01-01,377,25,348.0,4.0,443.36249882397215,6.63129973474801
2021-01-01,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-01,72834,1322,0.0,71512.0,3870.854591836736,1.8150863607655765
2021-01-01,4,0,3.0,0.0,,
2021-01-01,129992,4578,0.0,125414.0,2379.367781377556,3.5217551849344577
2021-01-01,893,6,783.0,104.0,2306.4207861976347,0.671892497200448
2021-01-01,0,0,0.0,0.0,,
2021-01-01,148537,3494,0.0,145043.0,4732.587777990187,2.35227586392616
2021-01-02,13,0,12.0,1.0,86.65511265164646,0.0
2021-01-02,622,10,478.0,134.0,998.8277423602524,1.607717041800643
2021-01-02,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2021-01-02,338,2,294.0,42.0,514.3031040779064,0.591715976331361
2021-01-02,3059,60,2445.0,554.0,1794.1454202077432,1.9614253023864008
2021-01-02,2239950,65080,0.0,2174870.0,4001.539912678733,2.905421996026697
2021-01-02,29,0,17.0,12.0,832.6155612977318,0.0
2021-01-02,2304,7,1274.0,1023.0,6838.621590335698,0.3038194444444444
2021-01-02,380,25,355.0,0.0,446.89058236899047,6.578947368421052
2021-01-02,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-02,76410,1348,0.0,75062.0,4060.9056122448974,1.7641669938489726
2021-01-02,4,0,3.0,0.0,,
2021-01-02,132129,4578,0.0,127551.0,2418.483334248532,3.4647957677724044
2021-01-02,909,6,783.0,120.0,2347.7452347745234,0.6600660066006601
2021-01-02,0,0,0.0,0.0,,
2021-01-02,151300,3564,0.0,147736.0,4820.6206588925,2.355584930601454
2021-01-03,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-03,622,10,478.0,134.0,998.8277423602524,1.607717041800643
2021-01-03,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2021-01-03,338,2,294.0,42.0,514.3031040779064,0.591715976331361
2021-01-03,3121,60,2621.0,440.0,1830.50926984909,1.9224607497596924
2021-01-03,2286803,65472,0.0,2221331.0,4085.240062025253,2.8630363000223458
2021-01-03,29,0,17.0,12.0,832.6155612977318,0.0
2021-01-03,2406,8,1447.0,951.0,7141.373066991186,0.3325020781379884
2021-01-03,380,25,355.0,0.0,446.89058236899047,6.578947368421052
2021-01-03,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-03,78072,1354,0.0,76718.0,4149.234693877551,1.7342965467773337
2021-01-03,4,0,3.0,0.0,,
2021-01-03,134593,4578,0.0,130015.0,2463.5842805630296,3.401365598508095
2021-01-03,910,6,783.0,121.0,2350.328012810579,0.6593406593406593
2021-01-03,0,0,0.0,0.0,,
2021-01-03,155311,3620,0.0,151691.0,4948.4164914293,2.330807219063685
2021-01-04,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-04,624,10,519.0,95.0,1002.039407126684,1.6025641025641026
2021-01-04,86,1,74.0,11.0,284.4197506366372,1.162790697674419
2021-01-04,347,2,299.0,46.0,527.9975654290931,0.5763688760806917
2021-01-04,3142,63,2690.0,389.0,1842.8260576308369,2.0050922978994272
2021-01-04,2339983,65842,0.0,2274141.0,4180.243027518347,2.813781125760315
2021-01-04,29,0,17.0,12.0,832.6155612977318,0.0
2021-01-04,2513,8,1504.0,1001.0,7458.965302306254,0.3183446080382013
2021-01-04,380,25,349.0,6.0,446.89058236899047,6.578947368421052
2021-01-04,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-04,79873,1366,0.0,78507.0,4244.951105442177,1.710214966258936
2021-01-04,4,0,3.0,0.0,,
2021-01-04,136498,4578,0.0,131920.0,2498.453315761536,3.35389529516916
2021-01-04,910,6,783.0,121.0,2350.328012810579,0.6593406593406593
2021-01-04,0,0,0.0,0.0,,
2021-01-04,157209,3645,0.0,153564.0,5008.889313706748,2.318569547544988
2021-01-05,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-05,632,11,522.0,99.0,1014.8860661924108,1.740506329113924
2021-01-05,97,1,84.0,12.0,320.79902106690486,1.0309278350515465
2021-01-05,350,2,305.0,43.0,532.5623858794887,0.5714285714285714
2021-01-05,3164,67,2756.0,341.0,1855.729359116476,2.117572692793932
2021-01-05,2394923,66626,0.0,2328297.0,4278.390130267323,2.781968355558822
2021-01-05,29,0,17.0,12.0,832.6155612977318,0.0
2021-01-05,2626,10,1530.0,1086.0,7794.366448012824,0.3808073115003808
2021-01-05,386,25,349.0,12.0,453.9467494590272,6.476683937823834
2021-01-05,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-05,81251,1384,0.0,79867.0,4318.186649659864,1.7033636509089118
2021-01-05,4,0,3.0,0.0,,
2021-01-05,139027,4633,0.0,134394.0,2544.744019182545,3.332446215483323
2021-01-05,918,6,795.0,117.0,2370.9902370990235,0.6535947712418301
2021-01-05,0,0,0.0,0.0,,
2021-01-05,159278,3662,0.0,155616.0,5074.8104250302695,2.299124800662992
2021-01-06,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-06,632,11,522.0,99.0,1014.8860661924108,1.740506329113924
2021-01-06,97,1,84.0,12.0,320.79902106690486,1.0309278350515465
2021-01-06,356,2,307.0,47.0,541.69202678028,0.5617977528089888
2021-01-06,3194,67,2756.0,371.0,1873.3247702332565,2.097683155917345
2021-01-06,2450983,67510,0.0,2383473.0,4378.53804763368,2.754405069313006
2021-01-06,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-06,2798,11,1579.0,1208.0,8304.888545902466,0.3931379556826304
2021-01-06,389,25,349.0,15.0,457.4748330040457,6.426735218508997
2021-01-06,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-06,83236,1397,0.0,81839.0,4423.681972789115,1.678360324859436
2021-01-06,4,0,4.0,0.0,,
2021-01-06,141066,4701,0.0,136365.0,2582.065784416013,3.332482667687465
2021-01-06,941,6,799.0,136.0,2430.394131928302,0.6376195536663124
2021-01-06,0,0,0.0,0.0,,
2021-01-06,161516,3738,0.0,157778.0,5146.116102720958,2.3143218009361304
2021-01-07,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-07,636,11,531.0,94.0,1021.3093957252742,1.729559748427673
2021-01-07,97,1,84.0,12.0,320.79902106690486,1.0309278350515465
2021-01-07,359,2,310.0,47.0,546.2568472306757,0.5571030640668524
2021-01-07,3210,67,2756.0,387.0,1882.7089894955395,2.087227414330218
2021-01-07,2497824,68514,0.0,2429310.0,4462.2167596807285,2.742947461470464
2021-01-07,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-07,2928,11,1639.0,1278.0,8690.748271051616,0.3756830601092896
2021-01-07,390,25,349.0,16.0,458.65086085238505,6.410256410256411
2021-01-07,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-07,84646,1414,0.0,83232.0,4498.618197278912,1.67048649670392
2021-01-07,4,0,4.0,0.0,,
2021-01-07,143715,4779,0.0,138936.0,2630.552962495195,3.3253313850328774
2021-01-07,956,6,799.0,151.0,2469.1358024691363,0.6276150627615062
2021-01-07,0,0,0.0,0.0,,
2021-01-07,163234,3801,0.0,159433.0,5200.853883897279,2.328559001188478
2021-01-08,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-08,641,12,538.0,91.0,1029.3385576413532,1.87207488299532
2021-01-08,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-08,359,2,311.0,46.0,546.2568472306757,0.5571030640668524
2021-01-08,3223,73,2850.0,300.0,1890.3336676461445,2.26497052435619
2021-01-08,2559581,69670,0.0,2489911.0,4572.542034971381,2.7219298783668107
2021-01-08,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-08,3021,12,1692.0,1317.0,8966.786382119853,0.3972194637537239
2021-01-08,392,25,349.0,18.0,461.002916549064,6.377551020408164
2021-01-08,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-08,86146,1434,0.0,84712.0,4578.337585034014,1.6646158846609245
2021-01-08,4,0,4.0,0.0,,
2021-01-08,146024,4872,0.0,141152.0,2672.816795709553,3.336437845833561
2021-01-08,965,6,811.0,148.0,2492.380804793636,0.6217616580310881
2021-01-08,0,0,0.0,0.0,,
2021-01-08,165721,3857,0.0,161864.0,5280.0930351111965,2.327405699941468
2021-01-09,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-09,646,12,540.0,94.0,1037.3677195574326,1.8575851393188851
2021-01-09,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-09,359,2,311.0,46.0,546.2568472306757,0.5571030640668524
2021-01-09,3260,73,2850.0,337.0,1912.034674690174,2.239263803680981
2021-01-09,2613838,70541,0.0,2543297.0,4669.468998092079,2.6987517971657
2021-01-09,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-09,3109,12,1842.0,1255.0,9227.983734528509,0.3859761981344484
2021-01-09,394,25,349.0,20.0,463.3549722457428,6.345177664974619
2021-01-09,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-09,87588,1443,0.0,86145.0,4654.974489795918,1.6474859569804083
2021-01-09,4,0,4.0,0.0,,
2021-01-09,147889,4965,0.0,142924.0,2706.953672688668,3.357247665478839
2021-01-09,994,6,812.0,176.0,2567.281367839248,0.6036217303822937
2021-01-09,0,0,0.0,0.0,,
2021-01-09,168094,3919,0.0,164175.0,5355.699993627733,2.3314336026271016
2021-01-10,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-10,652,12,551.0,89.0,1047.0027138567275,1.8404907975460123
2021-01-10,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-10,359,2,311.0,46.0,546.2568472306757,0.5571030640668524
2021-01-10,3277,73,2850.0,354.0,1922.00540765635,2.2276472383277386
2021-01-10,2664129,71039,0.0,2593090.0,4759.310933737307,2.66650000807018
2021-01-10,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-10,3170,16,1989.0,1165.0,9409.040990175416,0.5047318611987381
2021-01-10,396,25,349.0,22.0,465.70702794242175,6.313131313131313
2021-01-10,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-10,88700,1460,0.0,87240.0,4714.0731292517,1.645997745208568
2021-01-10,4,0,4.0,0.0,,
2021-01-10,149766,4968,0.0,144798.0,2741.3101971336005,3.317174792676576
2021-01-10,994,6,812.0,176.0,2567.281367839248,0.6036217303822937
2021-01-10,0,0,0.0,0.0,,
2021-01-10,169754,3964,0.0,165790.0,5408.589817115912,2.3351437963170234
2021-01-11,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-11,656,12,554.0,90.0,1053.426043389591,1.829268292682927
2021-01-11,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-11,362,2,316.0,44.0,550.8216676810712,0.5524861878453039
2021-01-11,3299,73,2850.0,376.0,1934.9087091419888,2.212791755077296
2021-01-11,2705964,71534,0.0,2634430.0,4834.046719021316,2.643568059294211
2021-01-11,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-11,3240,16,2119.0,1105.0,9616.811611409576,0.4938271604938271
2021-01-11,403,25,351.0,27.0,473.9392228807977,6.20347394540943
2021-01-11,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-11,89459,1476,0.0,87983.0,4754.411139455782,1.6499178394571814
2021-01-11,4,0,4.0,0.0,,
2021-01-11,151548,4969,0.0,146579.0,2773.927845807479,3.278829149840315
2021-01-11,994,6,812.0,176.0,2567.281367839248,0.6036217303822937
2021-01-11,0,0,0.0,0.0,,
2021-01-11,171547,3981,0.0,167566.0,5465.717198751036,2.320646819821973
2021-01-12,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-12,656,12,554.0,90.0,1053.426043389591,1.829268292682927
2021-01-12,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-12,362,2,316.0,44.0,550.8216676810712,0.5524861878453039
2021-01-12,3310,75,2948.0,287.0,1941.3603598848088,2.2658610271903323
2021-01-12,2747085,72685,0.0,2674400.0,4907.506984986745,2.645895558382795
2021-01-12,29,0,27.0,2.0,832.6155612977318,0.0
2021-01-12,3324,17,2213.0,1094.0,9866.136356890564,0.5114320096269555
2021-01-12,406,25,351.0,30.0,477.4673064258162,6.157635467980295
2021-01-12,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-12,90664,1498,0.0,89166.0,4818.452380952381,1.6522544780728845
2021-01-12,4,0,4.0,0.0,,
2021-01-12,153423,5023,0.0,148400.0,2808.2477623414425,3.2739550132639827
2021-01-12,1011,6,819.0,186.0,2611.188594452193,0.5934718100890207
2021-01-12,0,0,0.0,0.0,,
2021-01-12,172879,3997,0.0,168882.0,5508.156502899383,2.312021703040855
2021-01-13,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-13,661,12,558.0,91.0,1061.4552053056702,1.815431164901664
2021-01-13,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-13,362,2,325.0,35.0,550.8216676810712,0.5524861878453039
2021-01-13,3324,76,2969.0,279.0,1949.5715517393064,2.286401925391095
2021-01-13,2789983,74085,0.0,2715898.0,4984.141757715642,2.655392523897099
2021-01-13,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-13,3431,20,2259.0,1152.0,10183.728592205634,0.5829204313611193
2021-01-13,414,25,353.0,36.0,486.87552921253183,6.038647342995169
2021-01-13,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-13,91809,1517,0.0,90292.0,4879.304846938776,1.6523434521669988
2021-01-13,4,0,4.0,0.0,,
2021-01-13,155372,5102,0.0,150270.0,2843.922171581279,3.283731946554077
2021-01-13,1011,6,819.0,186.0,2611.188594452193,0.5934718100890207
2021-01-13,0,0,0.0,0.0,,
2021-01-13,174412,4063,0.0,170349.0,5556.9999362773215,2.329541545306516
2021-01-14,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-14,664,12,566.0,86.0,1066.2727024553176,1.8072289156626506
2021-01-14,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-14,368,2,326.0,40.0,559.9513085818625,0.5434782608695652
2021-01-14,3337,76,2997.0,264.0,1957.196229889912,2.2774947557686547
2021-01-14,2834341,75199,0.0,2759142.0,5063.384735213623,2.6531387719402852
2021-01-14,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-14,3509,25,2343.0,1141.0,10415.244427295123,0.7124536905101169
2021-01-14,417,25,354.0,38.0,490.40361275755015,5.995203836930456
2021-01-14,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-14,92782,1533,0.0,91249.0,4931.016156462585,1.6522601366644392
2021-01-14,4,0,4.0,0.0,,
2021-01-14,157079,5166,0.0,151913.0,2875.167023593798,3.2887909905206936
2021-01-14,1030,6,847.0,177.0,2660.261377137249,0.5825242718446602
2021-01-14,0,0,0.0,0.0,,
2021-01-14,176056,4117,0.0,171939.0,5609.379978334289,2.3384604898441403
2021-01-15,15,0,13.0,2.0,99.98666844420744,0.0
2021-01-15,667,12,571.0,84.0,1071.0901996049652,1.7991004497751124
2021-01-15,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-15,374,2,328.0,44.0,569.0809494826536,0.5347593582887701
2021-01-15,3353,76,2997.0,280.0,1966.5804491521944,2.2666269012824336
2021-01-15,2885082,76338,0.0,2808744.0,5154.030569589047,2.645955990159032
2021-01-15,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-15,3575,30,2432.0,1113.0,10611.142441601614,0.8391608391608392
2021-01-15,418,25,354.0,39.0,491.5796406058896,5.980861244019139
2021-01-15,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-15,93834,1559,0.0,92275.0,4986.926020408163,1.661444678901038
2021-01-15,4,0,4.0,0.0,,
2021-01-15,159239,5227,0.0,154012.0,2914.703567440924,3.282487330365049
2021-01-15,1062,6,862.0,194.0,2742.910274291027,0.5649717514124294
2021-01-15,0,0,0.0,0.0,,
2021-01-15,177864,4171,0.0,173693.0,5666.985280061173,2.3450501506769217
2021-01-16,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-16,670,12,583.0,75.0,1075.9076967546127,1.791044776119403
2021-01-16,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-16,374,2,328.0,44.0,569.0809494826536,0.5347593582887701
2021-01-16,3356,76,2997.0,283.0,1968.3399902638728,2.264600715137068
2021-01-16,2922841,77478,0.0,2845363.0,5221.484818819091,2.650777103509907
2021-01-16,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-16,3637,34,2588.0,1015.0,10795.16784898044,0.9348364036293648
2021-01-16,419,25,354.0,40.0,492.75566845422895,5.966587112171838
2021-01-16,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-16,94539,1581,0.0,92958.0,5024.394132653061,1.6723257068511408
2021-01-16,4,0,4.0,0.0,,
2021-01-16,160992,5305,0.0,155687.0,2946.790401405744,3.295194792287816
2021-01-16,1079,6,863.0,210.0,2786.817500903973,0.5560704355885079
2021-01-16,0,0,0.0,0.0,,
2021-01-16,178989,4226,0.0,174763.0,5702.829286943223,2.36103894652744
2021-01-17,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-17,670,12,583.0,75.0,1075.9076967546127,1.791044776119403
2021-01-17,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-17,374,2,328.0,44.0,569.0809494826536,0.5347593582887701
2021-01-17,3363,78,3049.0,236.0,1972.4455861911213,2.31935771632471
2021-01-17,2958104,78076,0.0,2880028.0,5284.4801097589725,2.639393341140136
2021-01-17,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-17,3670,43,2689.0,938.0,10893.116856133684,1.1716621253405994
2021-01-17,428,25,354.0,49.0,503.339919089284,5.841121495327103
2021-01-17,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-17,95361,1606,0.0,93755.0,5068.080357142857,1.684126634578077
2021-01-17,4,0,4.0,0.0,,
2021-01-17,162333,5305,0.0,157028.0,2971.336005710834,3.2679738562091503
2021-01-17,1102,6,890.0,206.0,2846.2213957332506,0.5444646098003629
2021-01-17,0,0,0.0,0.0,,
2021-01-17,180161,4274,0.0,175887.0,5740.170776779456,2.372322533733716
2021-01-18,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-18,683,12,598.0,73.0,1096.7835177364186,1.7569546120058566
2021-01-18,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-18,380,2,330.0,48.0,578.2105903834449,0.5263157894736842
2021-01-18,3370,78,3073.0,219.0,1976.5511821183704,2.314540059347181
2021-01-18,2992238,78636,0.0,2913602.0,5345.458508106872,2.627999510734106
2021-01-18,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-18,3712,45,2840.0,827.0,11017.77922887418,1.2122844827586208
2021-01-18,432,25,354.0,53.0,508.04403048264186,5.787037037037037
2021-01-18,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-18,96001,1625,0.0,94376.0,5102.093962585034,1.6926907011385297
2021-01-18,4,0,4.0,0.0,,
2021-01-18,163762,5305,0.0,158457.0,2997.492358098585,3.2394572611472747
2021-01-18,1105,7,902.0,196.0,2853.969729841417,0.6334841628959276
2021-01-18,0,0,0.0,0.0,,
2021-01-18,181493,4294,0.0,177199.0,5782.610080927801,2.365931468431289
2021-01-19,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-19,684,12,603.0,69.0,1098.3893501196344,1.7543859649122806
2021-01-19,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-19,381,2,334.0,45.0,579.7321972002435,0.5249343832020997
2021-01-19,3386,78,3107.0,201.0,1985.9354013806533,2.303603071470762
2021-01-19,3022609,80143,0.0,2942466.0,5399.714526628699,2.6514511139217807
2021-01-19,32,0,27.0,5.0,918.7482055699112,0.0
2021-01-19,3793,47,2914.0,832.0,11258.19951915942,1.2391247034010018
2021-01-19,432,25,354.0,53.0,508.04403048264186,5.787037037037037
2021-01-19,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-19,96714,1649,0.0,95065.0,5139.98724489796,1.705027193581074
2021-01-19,4,0,4.0,0.0,,
2021-01-19,164927,5376,0.0,159551.0,3018.8164662383538,3.2596239548406265
2021-01-19,1105,7,902.0,196.0,2853.969729841417,0.6334841628959276
2021-01-19,0,0,0.0,0.0,,
2021-01-19,182599,4302,0.0,178297.0,5817.848722360288,2.355982234294821
2021-01-20,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-20,684,12,611.0,61.0,1098.3893501196344,1.7543859649122806
2021-01-20,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-20,381,2,341.0,38.0,579.7321972002435,0.5249343832020997
2021-01-20,3398,78,3107.0,213.0,1992.973565827365,2.2954679223072394
2021-01-20,3057670,81805,0.0,2975865.0,5462.348956360804,2.6754031664633526
2021-01-20,35,0,29.0,6.0,1004.88084984209,0.0
2021-01-20,3845,53,2994.0,798.0,11412.54340921908,1.378413524057217
2021-01-20,432,25,357.0,50.0,508.04403048264186,5.787037037037037
2021-01-20,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-20,97619,1671,0.0,95948.0,5188.084608843537,1.7117569325643571
2021-01-20,4,0,4.0,0.0,,
2021-01-20,166583,5468,0.0,161115.0,3049.1278165211497,3.282447788789973
2021-01-20,1125,7,931.0,187.0,2905.625290562529,0.6222222222222222
2021-01-20,0,0,0.0,0.0,,
2021-01-20,183882,4346,0.0,179536.0,5858.72682087555,2.363472226754114
2021-01-21,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-21,684,12,611.0,61.0,1098.3893501196344,1.7543859649122806
2021-01-21,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-21,382,2,346.0,34.0,581.2538040170421,0.5235602094240838
2021-01-21,3407,78,3148.0,181.0,1998.2521891624,2.289404167889639
2021-01-21,3092041,82939,0.0,3009102.0,5523.750741373274,2.6823383001713106
2021-01-21,35,0,29.0,6.0,1004.88084984209,0.0
2021-01-21,3881,59,3033.0,789.0,11519.396871568077,1.520226745684102
2021-01-21,432,25,357.0,50.0,508.04403048264186,5.787037037037037
2021-01-21,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-21,98351,1692,0.0,96659.0,5226.987670068027,1.7203688828786692
2021-01-21,4,0,4.0,0.0,,
2021-01-21,168219,5557,0.0,162662.0,3079.073087694251,3.303431835880608
2021-01-21,1164,7,935.0,222.0,3006.353633968697,0.6013745704467354
2021-01-21,0,0,0.0,0.0,,
2021-01-21,185035,4392,0.0,180643.0,5895.462945262218,2.3736049936498502
2021-01-22,15,0,15.0,0.0,99.98666844420744,0.0
2021-01-22,684,12,625.0,47.0,1098.3893501196344,1.7543859649122806
2021-01-22,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-01-22,382,2,346.0,34.0,581.2538040170421,0.5235602094240838
2021-01-22,3414,78,3148.0,188.0,2002.3577850896488,2.2847100175746924
2021-01-22,3129156,84190,0.0,3044966.0,5590.054522198324,2.690501847782597
2021-01-22,35,0,29.0,6.0,1004.88084984209,0.0
2021-01-22,3905,59,3097.0,749.0,11590.632513134067,1.5108834827144686
2021-01-22,432,25,357.0,50.0,508.04403048264186,5.787037037037037
2021-01-22,13,1,12.0,0.0,260.05201040208044,7.6923076923076925
2021-01-22,99216,1704,0.0,97512.0,5272.959183673469,1.7174649250120948
2021-01-22,4,0,4.0,0.0,,
2021-01-22,169699,5628,0.0,164071.0,3106.162941811725,3.3164603209211605
2021-01-22,1193,7,954.0,232.0,3081.2541970143084,0.586756077116513
2021-01-22,0,0,0.0,0.0,,
2021-01-22,185836,4459,0.0,181377.0,5920.9838781622375,2.3994274521621213
2021-01-23,15,0,15.0,0.0,99.98666844420744,0.0
